trialId,ts,ret
t1,1720131200,0.02941226
t1,1720217600,0.00856672
t1,1720304000,0.00870679
t1,1720390400,0.00658871
t1,1720476800,0.00965394
t1,1720563200,-0.00217327
t1,1720649600,0.01416847
t1,1720736000,0.02516776
t1,1720822400,0.01182501
t1,1720908800,-0.01203077
t1,1720995200,-0.00633816
t1,1721081600,0.00428767
t1,1721168000,0.02009234
t1,1721254400,0.02250472
t1,1721340800,0.00562750
t1,1721427200,0.01333261
t1,1721513600,0.01243947
t1,1721600000,0.02434473
t1,1721686400,0.01559828
t1,1721772800,0.02008121
t1,1721859200,0.01943788
t1,1721945600,0.01902796
t1,1722032000,0.02198058
t1,1722118400,0.01722932
t1,1722204800,0.01764093
t1,1722291200,0.01059210
t1,1722377600,0.02111331
t1,1722464000,0.00759481
t1,1722550400,0.01809834
t1,1722636800,0.00267486
t1,1722723200,0.01029929
t1,1722809600,0.00541283
t1,1722896000,0.01275942
t1,1722982400,0.02246027
t1,1723068800,-0.00517453
t1,1723155200,0.01127447
t1,1723241600,0.01129146
t1,1723328000,0.02570810
t1,1723414400,0.01494972
t1,1723500800,0.00637063
t1,1723587200,0.01726963
t1,1723673600,0.00622748
t1,1723760000,0.02975518
t1,1723846400,0.00858891
t1,1723932800,0.04137465
t1,1724019200,0.00992370
t1,1724105600,0.01470680
t1,1724192000,0.03365457
t1,1724278400,0.00737050
t1,1724364800,0.01133125
t1,1724451200,-0.00018371
t1,1724537600,0.01955103
t1,1724624000,-0.01319382
t1,1724710400,0.01689676
t1,1724796800,-0.01109448
t1,1724883200,0.01649448
t1,1724969600,0.02029575
t1,1725056000,0.02060487
t1,1725142400,0.00990018
t1,1725228800,0.02496470
t1,1725315200,0.00261110
t1,1725401600,0.01074618
t1,1725488000,0.02803244
t1,1725574400,0.02496542
t1,1725660800,0.01915385
t1,1725747200,-0.00072223
t1,1725833600,0.01825148
t2,1700000000,0.00640309
t2,1700086400,0.01744371
t2,1700172800,0.03166876
t2,1700259200,0.01921163
t2,1700345600,0.02243508
t2,1700432000,0.00837283
t2,1700518400,0.01196520
t2,1700604800,-0.00106639
t2,1700691200,0.02292288
t2,1700777600,0.01500006
t2,1700864000,0.02469159
t2,1700950400,0.01332505
t2,1701036800,0.01614695
t2,1701123200,0.00429489
t2,1701209600,0.01785632
t2,1701296000,0.01969438
t2,1701382400,0.00793743
t2,1701468800,0.02163872
t2,1701555200,0.00149694
t2,1701641600,-0.00478072
t2,1701728000,0.01699717
t2,1701814400,0.02013609
t2,1701900800,0.00599082
t2,1701987200,0.01934108
t2,1702073600,0.01711807
t2,1702160000,0.00182385
t2,1702246400,0.01089445
t2,1702332800,0.01015287
t2,1702419200,0.02023019
t2,1702505600,0.02104984
t2,1702592000,0.00636370
t2,1702678400,0.03053626
t2,1702764800,0.00881927
t2,1702851200,0.02530966
t2,1702937600,0.01765345
t2,1703024000,0.01530020
t2,1703110400,0.02281250
t2,1703196800,0.00859077
t2,1703283200,-0.00016164
t2,1703369600,0.00758984
t2,1703456000,0.00650041
t2,1703542400,0.01257022
t2,1703628800,0.01288422
t2,1703715200,0.01182882
t2,1703801600,0.02216211
t2,1703888000,0.00348848
t2,1703974400,0.01429724
t2,1704060800,0.02538682
t2,1704147200,0.02564353
t2,1704233600,0.02033556
t2,1704320000,0.01780958
t2,1704406400,0.03753754
t2,1704492800,0.00413840
t2,1704579200,0.01655428
t2,1704665600,0.01315471
t2,1704752000,0.02683117
t2,1704838400,0.01750794
t2,1704924800,0.01375416
t2,1705011200,0.02501160
t2,1705097600,0.02611510
t2,1705184000,0.00415655
t2,1705270400,0.00318398
t2,1705356800,0.02047011
t2,1705443200,0.00875873
t2,1705529600,0.00338164
t2,1705616000,0.01184113
t2,1705702400,-0.00134764
t2,1705788800,0.01128789
t2,1705875200,0.02215022
t2,1705961600,0.01492085
t2,1706048000,0.00722888
t2,1706134400,0.01401868
t2,1706220800,0.01218714
t2,1706307200,0.00422936
t2,1706393600,0.00555935
t2,1706480000,0.00495722
t2,1706566400,0.01573098
t2,1706652800,0.00803413
t2,1706739200,0.01326109
t2,1706825600,0.02406143
t2,1706912000,0.01351713
t2,1706998400,0.03011675
t2,1707084800,0.02113384
t2,1707171200,0.03063170
t2,1707257600,0.00449642
t2,1707344000,0.00589851
t2,1707430400,0.01330710
t2,1707516800,0.00574829
t2,1707603200,0.01964459
t2,1707689600,0.01733996
t2,1707776000,0.00908865
t2,1707862400,0.01468419
t2,1707948800,0.02483908
t2,1708035200,0.00955618
t2,1708121600,0.02620474
t2,1708208000,-0.00963815
t2,1708294400,0.01370410
t2,1708380800,0.00428569
t2,1708467200,-0.00172299
t2,1708553600,0.00286248
t2,1708640000,0.02104703
t2,1708726400,0.01066058
t2,1708812800,-0.00699027
t2,1708899200,-0.01460635
t2,1708985600,0.01841330
t2,1709072000,-0.00117090
t2,1709158400,0.02704635
t2,1709244800,0.01615265
t2,1709331200,-0.00069830
t2,1709417600,0.02132191
t2,1709504000,0.01154540
t2,1709590400,-0.00017188
t2,1709676800,0.01906620
t2,1709763200,-0.00015067
t2,1709849600,0.00148230
t2,1709936000,0.01842657
t2,1710022400,0.00639871
t2,1710108800,0.01117913
t2,1710195200,0.03634544
t2,1710281600,0.01455606
t2,1710368000,0.01599693
t2,1710454400,0.01683770
t2,1710540800,0.00590127
t2,1710627200,0.00498921
t2,1710713600,0.01173070
t2,1710800000,0.01414741
t2,1710886400,0.01706517
t2,1710972800,0.02667281
t2,1711059200,0.02266963
t2,1711145600,0.01088318
t2,1711232000,0.01402556
t2,1711318400,-0.00213738
t2,1711404800,0.01782326
t2,1711491200,0.02175252
t2,1711577600,0.01275893
t2,1711664000,0.01001761
t2,1711750400,0.00697448
t2,1711836800,0.00384870
t2,1711923200,-0.00086155
t2,1712009600,0.01363817
t2,1712096000,0.01345721
t2,1712182400,0.00529423
t2,1712268800,0.01378596
t2,1712355200,0.02337285
t2,1712441600,0.00980889
t2,1712528000,0.01026256
t2,1712614400,0.01677680
t2,1712700800,0.00461832
t2,1712787200,0.01583205
t2,1712873600,0.00434881
t2,1712960000,0.01010577
t2,1713046400,0.02105613
t2,1713132800,0.00388588
t2,1713219200,-0.00574489
t2,1713305600,0.00915359
t2,1713392000,0.01051565
t2,1713478400,0.01845294
t2,1713564800,-0.01356397
t2,1713651200,-0.00748295
t2,1713737600,0.00369777
t2,1713824000,0.00606796
t2,1713910400,0.00378867
t2,1713996800,0.01754729
t2,1714083200,0.02571197
t2,1714169600,-0.00073545
t2,1714256000,0.00315055
t2,1714342400,0.01174000
t2,1714428800,0.02585386
t2,1714515200,0.01746488
t2,1714601600,0.02304019
t2,1714688000,0.01246414
t2,1714774400,0.00021385
t2,1714860800,0.01595934
t2,1714947200,0.01557721
t2,1715033600,0.02652172
t2,1715120000,0.02596704
t2,1715206400,0.01076963
t2,1715292800,0.01102278
t2,1715379200,0.01346945
t2,1715465600,-0.01105433
t2,1715552000,0.01579230
t2,1715638400,-0.00729884
t2,1715724800,0.02541800
t2,1715811200,0.01391843
t2,1715897600,-0.00097867
t2,1715984000,0.01134216
t2,1716070400,0.01029079
t2,1716156800,0.01415512
t2,1716243200,0.01081968
t2,1716329600,0.02459943
t2,1716416000,0.00988436
t2,1716502400,0.01762344
t2,1716588800,0.00374666
t2,1716675200,0.00098248
t2,1716761600,0.00910083
t2,1716848000,0.01318472
t2,1716934400,0.03048987
t2,1717020800,0.01959281
t2,1717107200,0.00068056
t2,1717193600,0.01725186
t2,1717280000,0.01181954
t2,1717366400,0.01262831
t2,1717452800,-0.01103870
t2,1717539200,0.01552363
t2,1717625600,0.01841450
t2,1717712000,0.03335393
t2,1717798400,0.00542645
t2,1717884800,0.01577518
t2,1717971200,0.01147390
t2,1718057600,0.01579837
t2,1718144000,-0.00121053
t2,1718230400,0.02069111
t2,1718316800,0.00363216
t2,1718403200,-0.00687257
t2,1718489600,0.00782725
t2,1718576000,0.01544530
t2,1718662400,0.01579909
t2,1718748800,0.00199213
t2,1718835200,0.02374576
t2,1718921600,0.00656833
t2,1719008000,-0.00691228
t2,1719094400,0.01759680
t2,1719180800,0.02865073
t2,1719267200,0.02904780
t2,1719353600,0.02315915
t2,1719440000,0.00852872
t2,1719526400,0.01881520
t2,1719612800,0.03336425
t2,1719699200,0.01611851
t2,1719785600,0.01738002
t2,1719872000,0.00184392
t2,1719958400,0.01742695
t2,1720044800,-0.00300337
t2,1720131200,0.02841226
t2,1720217600,0.00756672
t2,1720304000,0.00770679
t2,1720390400,0.00558871
t2,1720476800,0.00865394
t2,1720563200,-0.00317327
t2,1720649600,0.01316847
t2,1720736000,0.02416776
t2,1720822400,0.01082501
t2,1720908800,-0.01303077
t2,1720995200,-0.00733816
t2,1721081600,0.00328767
t2,1721168000,0.01909234
t2,1721254400,0.02150472
t2,1721340800,0.00462750
t2,1721427200,0.01233261
t2,1721513600,0.01143947
t2,1721600000,0.02334473
t2,1721686400,0.01459828
t2,1721772800,0.01908121
t2,1721859200,0.01843788
t2,1721945600,0.01802796
t2,1722032000,0.02098058
t2,1722118400,0.01622932
t2,1722204800,0.01664093
t2,1722291200,0.00959210
t2,1722377600,0.02011331
t2,1722464000,0.00659481
t2,1722550400,0.01709834
t2,1722636800,0.00167486
t2,1722723200,0.00929929
t2,1722809600,0.00441283
t2,1722896000,0.01175942
t2,1722982400,0.02146027
t2,1723068800,-0.00617453
t2,1723155200,0.01027447
t2,1723241600,0.01029146
t2,1723328000,0.02470810
t2,1723414400,0.01394972
t2,1723500800,0.00537063
t2,1723587200,0.01626963
t2,1723673600,0.00522748
t2,1723760000,0.02875518
t2,1723846400,0.00758891
t2,1723932800,0.04037465
t2,1724019200,0.00892370
t2,1724105600,0.01370680
t2,1724192000,0.03265457
t2,1724278400,0.00637050
t2,1724364800,0.01033125
t2,1724451200,-0.00118371
t2,1724537600,0.01855103
t2,1724624000,-0.01419382
t2,1724710400,0.01589676
t2,1724796800,-0.01209448
t2,1724883200,0.01549448
t2,1724969600,0.01929575
t2,1725056000,0.01960487
t2,1725142400,0.00890018
t2,1725228800,0.02396470
t2,1725315200,0.00161110
t2,1725401600,0.00974618
t2,1725488000,0.02703244
t2,1725574400,0.02396542
t2,1725660800,0.01815385
t2,1725747200,-0.00172223
t2,1725833600,0.01725148
t3,1700000000,0.00540309
t3,1700086400,0.01644371
t3,1700172800,0.03066876
t3,1700259200,0.01821163
t3,1700345600,0.02143508
t3,1700432000,0.00737283
t3,1700518400,0.01096520
t3,1700604800,-0.00206639
t3,1700691200,0.02192288
t3,1700777600,0.01400006
t3,1700864000,0.02369159
t3,1700950400,0.01232505
t3,1701036800,0.01514695
t3,1701123200,0.00329489
t3,1701209600,0.01685632
t3,1701296000,0.01869438
t3,1701382400,0.00693743
t3,1701468800,0.02063872
t3,1701555200,0.00049694
t3,1701641600,-0.00578072
t3,1701728000,0.01599717
t3,1701814400,0.01913609
t3,1701900800,0.00499082
t3,1701987200,0.01834108
t3,1702073600,0.01611807
t3,1702160000,0.00082385
t3,1702246400,0.00989445
t3,1702332800,0.00915287
t3,1702419200,0.01923019
t3,1702505600,0.02004984
t3,1702592000,0.00536370
t3,1702678400,0.02953626
t3,1702764800,0.00781927
t3,1702851200,0.02430966
t3,1702937600,0.01665345
t3,1703024000,0.01430020
t3,1703110400,0.02181250
t3,1703196800,0.00759077
t3,1703283200,-0.00116164
t3,1703369600,0.00658984
t3,1703456000,0.00550041
t3,1703542400,0.01157022
t3,1703628800,0.01188422
t3,1703715200,0.01082882
t3,1703801600,0.02116211
t3,1703888000,0.00248848
t3,1703974400,0.01329724
t3,1704060800,0.02438682
t3,1704147200,0.02464353
t3,1704233600,0.01933556
t3,1704320000,0.01680958
t3,1704406400,0.03653754
t3,1704492800,0.00313840
t3,1704579200,0.01555428
t3,1704665600,0.01215471
t3,1704752000,0.02583117
t3,1704838400,0.01650794
t3,1704924800,0.01275416
t3,1705011200,0.02401160
t3,1705097600,0.02511510
t3,1705184000,0.00315655
t3,1705270400,0.00218398
t3,1705356800,0.01947011
t3,1705443200,0.00775873
t3,1705529600,0.00238164
t3,1705616000,0.01084113
t3,1705702400,-0.00234764
t3,1705788800,0.01028789
t3,1705875200,0.02115022
t3,1705961600,0.01392085
t3,1706048000,0.00622888
t3,1706134400,0.01301868
t3,1706220800,0.01118714
t3,1706307200,0.00322936
t3,1706393600,0.00455935
t3,1706480000,0.00395722
t3,1706566400,0.01473098
t3,1706652800,0.00703413
t3,1706739200,0.01226109
t3,1706825600,0.02306143
t3,1706912000,0.01251713
t3,1706998400,0.02911675
t3,1707084800,0.02013384
t3,1707171200,0.02963170
t3,1707257600,0.00349642
t3,1707344000,0.00489851
t3,1707430400,0.01230710
t3,1707516800,0.00474829
t3,1707603200,0.01864459
t3,1707689600,0.01633996
t3,1707776000,0.00808865
t3,1707862400,0.01368419
