trialId,ts,ret
t0,1720908800,-0.01176080
t0,1720995200,-0.00011035
t0,1721081600,0.00492110
t0,1721168000,0.01146432
t0,1721254400,0.01499745
t0,1721340800,-0.00705544
t0,1721427200,0.00804214
t0,1721513600,-0.00711554
t0,1721600000,0.00592835
t0,1721686400,-0.00966459
t0,1721772800,-0.02441835
t0,1721859200,-0.00705097
t0,1721945600,-0.00552042
t0,1722032000,0.01458686
t0,1722118400,-0.00101059
t0,1722204800,-0.00328912
t0,1722291200,0.00892223
t0,1722377600,-0.00272296
t0,1722464000,0.00093289
t0,1722550400,0.00578407
t0,1722636800,0.00422660
t0,1722723200,-0.00580563
t0,1722809600,-0.00618115
t0,1722896000,0.01903206
t0,1722982400,-0.00252452
t0,1723068800,-0.01916738
t0,1723155200,-0.00571326
t0,1723241600,0.00114405
t0,1723328000,-0.00113961
t0,1723414400,-0.00593553
t0,1723500800,-0.00076390
t0,1723587200,0.00649968
t0,1723673600,-0.01948443
t0,1723760000,-0.01136682
t0,1723846400,0.00303915
t0,1723932800,0.00061343
t0,1724019200,0.01243686
t0,1724105600,-0.01425604
t0,1724192000,-0.00446895
t0,1724278400,0.00835611
t0,1724364800,-0.00720796
t0,1724451200,0.00103852
t0,1724537600,-0.00772573
t0,1724624000,0.01275833
t0,1724710400,0.00026585
t0,1724796800,0.00904518
t0,1724883200,0.00855438
t0,1724969600,0.01331348
t0,1725056000,0.00093349
t0,1725142400,-0.00532065
t0,1725228800,0.00613416
t0,1725315200,-0.01009202
t0,1725401600,-0.00606031
t0,1725488000,0.00077337
t0,1725574400,0.00167518
t0,1725660800,0.01555745
t0,1725747200,0.00408588
t0,1725833600,-0.00567155
t1,1700000000,-0.00876185
t1,1700086400,-0.00630454
t1,1700172800,-0.00942321
t1,1700259200,0.01245655
t1,1700345600,-0.01734658
t1,1700432000,0.00564887
t1,1700518400,-0.00043505
t1,1700604800,-0.00218879
t1,1700691200,-0.02125064
t1,1700777600,-0.02136783
t1,1700864000,0.00996899
t1,1700950400,-0.01165518
t1,1701036800,0.01195147
t1,1701123200,-0.00940221
t1,1701209600,0.02148206
t1,1701296000,0.00525810
t1,1701382400,0.00730661
t1,1701468800,0.01214626
t1,1701555200,-0.00779254
t1,1701641600,0.00596485
t1,1701728000,-0.00483896
t1,1701814400,0.00208558
t1,1701900800,-0.00407624
t1,1701987200,-0.01085459
t1,1702073600,-0.01311006
t1,1702160000,0.00186933
t1,1702246400,0.00623530
t1,1702332800,0.00542278
t1,1702419200,0.00490467
t1,1702505600,-0.00881899
t1,1702592000,0.00102010
t1,1702678400,-0.00025375
t1,1702764800,0.00634285
t1,1702851200,-0.00182081
t1,1702937600,0.00953989
t1,1703024000,-0.01152956
t1,1703110400,-0.01141318
t1,1703196800,-0.00644299
t1,1703283200,0.01112055
t1,1703369600,0.00783282
t1,1703456000,0.00074908
t1,1703542400,-0.00409890
t1,1703628800,-0.01529161
t1,1703715200,-0.00189274
t1,1703801600,-0.00372302
t1,1703888000,0.01033489
t1,1703974400,-0.02029555
t1,1704060800,-0.00791536
t1,1704147200,0.00270218
t1,1704233600,0.00687473
t1,1704320000,-0.01399016
t1,1704406400,-0.00995887
t1,1704492800,0.00560737
t1,1704579200,0.01062395
t1,1704665600,-0.00580894
t1,1704752000,0.00425937
t1,1704838400,0.01235060
t1,1704924800,0.00290680
t1,1705011200,0.01026574
t1,1705097600,-0.01596505
t1,1705184000,-0.01032151
t1,1705270400,-0.00754420
t1,1705356800,0.00557723
t1,1705443200,0.00220805
t1,1705529600,0.00043529
t1,1705616000,-0.00786001
t1,1705702400,0.00909098
t1,1705788800,-0.00502265
t1,1705875200,-0.00287503
t1,1705961600,0.01539943
t1,1706048000,0.01455782
t1,1706134400,0.00615102
t1,1706220800,0.00334154
t1,1706307200,-0.02681653
t1,1706393600,0.00704842
t1,1706480000,0.00209063
t1,1706566400,0.00673916
t1,1706652800,-0.00449728
t1,1706739200,-0.00461513
t1,1706825600,-0.00774184
t1,1706912000,0.01269829
t1,1706998400,0.00138245
t1,1707084800,0.00065246
t1,1707171200,-0.00162540
t1,1707257600,-0.00180820
t1,1707344000,0.00437426
t1,1707430400,0.01179549
t1,1707516800,-0.01161889
t1,1707603200,-0.00405315
t1,1707689600,-0.00479787
t1,1707776000,-0.00140037
t1,1707862400,0.01011081
t1,1707948800,0.00819354
t1,1708035200,0.00164127
t1,1708121600,-0.01074804
t1,1708208000,0.00424131
t1,1708294400,0.00705725
t1,1708380800,-0.00586593
t1,1708467200,-0.00745864
t1,1708553600,-0.00982111
t1,1708640000,0.01369941
t1,1708726400,-0.00651264
t1,1708812800,-0.00056443
t1,1708899200,-0.00074788
t1,1708985600,-0.01933231
t1,1709072000,0.00119514
t1,1709158400,0.01051810
t1,1709244800,-0.01177598
t1,1709331200,-0.00497356
t1,1709417600,0.00021837
t1,1709504000,0.00993560
t1,1709590400,-0.00114795
t1,1709676800,-0.00759058
t1,1709763200,0.02451021
t1,1709849600,0.00256913
t1,1709936000,0.00014309
t1,1710022400,-0.00924909
t1,1710108800,0.00539090
t1,1710195200,0.00353605
t1,1710281600,-0.00645213
t1,1710368000,0.00171538
t1,1710454400,0.01785059
t1,1710540800,0.00085623
t1,1710627200,0.00215664
t1,1710713600,0.00670517
t1,1710800000,0.01903909
t1,1710886400,-0.00033992
t1,1710972800,-0.00503314
t1,1711059200,0.00323702
t1,1711145600,0.00962708
t1,1711232000,0.00443000
t1,1711318400,0.01101966
t1,1711404800,0.01436362
t1,1711491200,-0.00103382
t1,1711577600,-0.00708125
t1,1711664000,0.00341482
t1,1711750400,0.00146156
t1,1711836800,-0.00492386
t1,1711923200,-0.00455015
t1,1712009600,0.00503783
t1,1712096000,0.00618557
t1,1712182400,-0.01183926
t1,1712268800,-0.00120669
t1,1712355200,-0.01121507
t1,1712441600,-0.00255324
t1,1712528000,-0.02239641
t1,1712614400,0.00728790
t1,1712700800,0.00259561
t1,1712787200,-0.00150439
t1,1712873600,-0.00375609
t1,1712960000,-0.01648926
t1,1713046400,0.00082467
t1,1713132800,-0.01629394
t1,1713219200,-0.00127035
t1,1713305600,0.00204230
t1,1713392000,0.00636267
t1,1713478400,0.00026368
t1,1713564800,-0.01546126
t1,1713651200,0.00620518
t1,1713737600,-0.00055998
t1,1713824000,-0.01101417
t1,1713910400,-0.00006674
t1,1713996800,-0.01033231
t1,1714083200,0.02294338
t1,1714169600,0.00379025
t1,1714256000,-0.01878343
t1,1714342400,0.01774273
t1,1714428800,-0.00842391
t1,1714515200,-0.00903654
t1,1714601600,-0.00576516
t1,1714688000,0.00793438
t1,1714774400,-0.00717816
t1,1714860800,-0.00546525
t1,1714947200,-0.01739024
t1,1715033600,-0.00076552
t1,1715120000,-0.00239731
t1,1715206400,0.01179553
t1,1715292800,-0.00664071
t1,1715379200,0.00281447
t1,1715465600,-0.01615765
t1,1715552000,0.00262454
t1,1715638400,-0.00782933
t1,1715724800,0.00559228
t1,1715811200,-0.00339554
t1,1715897600,0.00104935
t1,1715984000,-0.00123483
t1,1716070400,-0.00397981
t1,1716156800,-0.00867096
t1,1716243200,-0.00465712
t1,1716329600,0.00885509
t1,1716416000,-0.00790225
t1,1716502400,-0.00212392
t1,1716588800,0.00455164
t1,1716675200,0.00573907
t1,1716761600,-0.00751100
t1,1716848000,-0.00373835
t1,1716934400,0.00244812
t1,1717020800,0.02228699
t1,1717107200,-0.01417849
t1,1717193600,-0.00260160
t1,1717280000,-0.00905812
t1,1717366400,0.00611773
t1,1717452800,0.01886015
t1,1717539200,0.00444242
t1,1717625600,-0.02081454
t1,1717712000,0.00422502
t1,1717798400,-0.00608396
t1,1717884800,-0.00481486
t1,1717971200,0.01725992
t1,1718057600,-0.00645112
t1,1718144000,0.00065367
t1,1718230400,-0.00991546
t1,1718316800,0.01682194
t1,1718403200,0.00562544
t1,1718489600,0.00289653
t1,1718576000,0.01533712
t1,1718662400,-0.01060341
t1,1718748800,0.01155533
t1,1718835200,0.00141178
t1,1718921600,0.01049530
t1,1719008000,-0.00386595
t1,1719094400,0.00006744
t1,1719180800,-0.00906485
t1,1719267200,-0.00238886
t1,1719353600,-0.00311870
t1,1719440000,-0.00907630
t1,1719526400,0.01060124
t1,1719612800,-0.00056820
t1,1719699200,-0.00293517
t1,1719785600,0.00161061
t1,1719872000,0.01163165
t1,1719958400,0.00960122
t1,1720044800,-0.00646632
t1,1720131200,0.00030761
t1,1720217600,0.00116390
t1,1720304000,0.00540782
t1,1720390400,0.00316157
t1,1720476800,0.01167296
t1,1720563200,-0.00273873
t1,1720649600,-0.00416021
t1,1720736000,-0.01083956
t1,1720822400,0.00051699
t1,1720908800,0.00912481
t1,1720995200,0.01091169
t1,1721081600,-0.01141738
t1,1721168000,0.00090277
t1,1721254400,-0.01723623
t1,1721340800,0.00039392
t1,1721427200,-0.00278568
t1,1721513600,-0.00697323
t1,1721600000,0.00710741
t1,1721686400,0.00594368
t1,1721772800,-0.01581512
t1,1721859200,-0.01805116
t1,1721945600,-0.01077145
t1,1722032000,-0.00592056
t1,1722118400,0.00370135
t1,1722204800,-0.00681646
t1,1722291200,-0.00722147
t1,1722377600,0.02828424
t1,1722464000,0.00057222
t1,1722550400,-0.00903680
t1,1722636800,-0.00557442
t1,1722723200,-0.00229431
t1,1722809600,-0.00295100
t1,1722896000,0.00460621
t1,1722982400,0.00170138
t1,1723068800,-0.01738602
t1,1723155200,-0.00949956
t1,1723241600,0.00773067
t1,1723328000,-0.00309202
t1,1723414400,-0.00007185
t1,1723500800,0.00502962
t1,1723587200,-0.01063823
t1,1723673600,-0.00182431
t1,1723760000,0.00846160
t1,1723846400,0.00544180
t1,1723932800,-0.02093553
t1,1724019200,-0.00795222
t1,1724105600,0.00609248
t1,1724192000,-0.00640003
t1,1724278400,-0.00874445
t1,1724364800,0.00034446
t1,1724451200,-0.00954749
t1,1724537600,-0.00356783
t1,1724624000,-0.00105016
t1,1724710400,-0.00128448
t1,1724796800,-0.01347074
t1,1724883200,-0.00830306
t1,1724969600,0.01239433
t1,1725056000,-0.00351738
t1,1725142400,0.00285909
t1,1725228800,0.00361677
t1,1725315200,-0.00644915
t1,1725401600,-0.01231801
t1,1725488000,-0.00681746
t1,1725574400,-0.00142544
t1,1725660800,-0.01134995
t1,1725747200,-0.01637732
t1,1725833600,0.00384569
t2,1700000000,0.00489633
t2,1700086400,0.00483281
t2,1700172800,-0.00017405
t2,1700259200,0.00012687
t2,1700345600,0.00917158
t2,1700432000,0.00018144
t2,1700518400,-0.01609280
t2,1700604800,0.01911345
t2,1700691200,-0.00421718
t2,1700777600,0.01465187
t2,1700864000,-0.02421434
t2,1700950400,-0.00084199
t2,1701036800,-0.00333692
t2,1701123200,-0.01227486
t2,1701209600,0.00232201
t2,1701296000,0.01421193
t2,1701382400,-0.00972936
t2,1701468800,0.01246672
t2,1701555200,-0.00172484
t2,1701641600,0.00005447
t2,1701728000,-0.00998023
t2,1701814400,0.01305851
t2,1701900800,0.00821309
t2,1701987200,-0.01154303
t2,1702073600,-0.00102773
t2,1702160000,0.01218242
t2,1702246400,0.00302541
t2,1702332800,-0.00595995
t2,1702419200,0.00252543
t2,1702505600,0.00972027
t2,1702592000,-0.00117285
t2,1702678400,0.00000932
t2,1702764800,0.00433171
t2,1702851200,0.00878403
t2,1702937600,0.00581852
t2,1703024000,-0.00325832
t2,1703110400,-0.01197247
t2,1703196800,-0.00362778
t2,1703283200,0.01318046
t2,1703369600,-0.02733480
t2,1703456000,-0.00885410
t2,1703542400,0.02311405
t2,1703628800,-0.01869974
t2,1703715200,0.01000240
t2,1703801600,-0.01130304
t2,1703888000,0.01772041
t2,1703974400,0.00393873
t2,1704060800,-0.00600048
t2,1704147200,0.00045335
t2,1704233600,-0.01101625
t2,1704320000,0.02131836
t2,1704406400,0.00123500
t2,1704492800,-0.00109562
t2,1704579200,-0.01497535
t2,1704665600,0.00054844
t2,1704752000,0.00025983
t2,1704838400,-0.01082433
t2,1704924800,0.00459770
t2,1705011200,-0.01426113
t2,1705097600,0.00824391
t2,1705184000,-0.01141733
t2,1705270400,-0.00004595
t2,1705356800,0.00846477
t2,1705443200,0.00112253
t2,1705529600,0.00700573
t2,1705616000,0.00432450
t2,1705702400,-0.00036261
t2,1705788800,0.01056727
t2,1705875200,0.01772124
t2,1705961600,0.00403620
t2,1706048000,-0.00475859
t2,1706134400,-0.00175834
t2,1706220800,-0.00311697
t2,1706307200,0.01143039
t2,1706393600,0.00009612
t2,1706480000,0.01092451
t2,1706566400,-0.00209487
t2,1706652800,0.01929240
t2,1706739200,0.00123123
t2,1706825600,-0.01465316
t2,1706912000,0.00845525
t2,1706998400,-0.01076575
t2,1707084800,-0.00919745
t2,1707171200,-0.00385708
t2,1707257600,0.01372028
t2,1707344000,0.01082732
t2,1707430400,-0.00157353
t2,1707516800,-0.00457329
t2,1707603200,0.00988481
t2,1707689600,0.00124208
t2,1707776000,0.00639555
t2,1707862400,0.00171140
t2,1707948800,0.00546896
t2,1708035200,0.00324254
t2,1708121600,-0.01622649
t2,1708208000,-0.01019634
t2,1708294400,0.00113478
t2,1708380800,0.00896737
t2,1708467200,0.01038498
t2,1708553600,-0.00546893
t2,1708640000,-0.00086384
t2,1708726400,-0.02242347
t2,1708812800,0.00703699
t2,1708899200,-0.00958447
t2,1708985600,-0.00518239
t2,1709072000,-0.00127091
t2,1709158400,0.00717405
t2,1709244800,0.00476183
t2,1709331200,0.00956809
t2,1709417600,0.00118874
t2,1709504000,0.00043617
t2,1709590400,-0.00093821
t2,1709676800,-0.00112773
t2,1709763200,-0.00232461
t2,1709849600,-0.01397550
t2,1709936000,-0.00519277
t2,1710022400,0.01469903
t2,1710108800,-0.00647801
t2,1710195200,-0.00019748
t2,1710281600,-0.00362777
t2,1710368000,0.00436229
t2,1710454400,0.00696235
t2,1710540800,-0.01303999
t2,1710627200,0.00927334
t2,1710713600,0.00845147
t2,1710800000,0.01814180
t2,1710886400,-0.00408264
t2,1710972800,0.00088414
t2,1711059200,0.00439220
t2,1711145600,-0.00739260
t2,1711232000,0.01788972
t2,1711318400,0.02936195
t2,1711404800,0.00657711
t2,1711491200,0.00711819
t2,1711577600,-0.01650940
t2,1711664000,0.01991953
t2,1711750400,-0.00486104
t2,1711836800,-0.00441713
t2,1711923200,0.01606155
t2,1712009600,0.00566250
t2,1712096000,-0.00613644
t2,1712182400,0.00984709
t2,1712268800,-0.00046455
t2,1712355200,0.00169814
t2,1712441600,0.01315813
t2,1712528000,-0.00487488
t2,1712614400,0.00528935
t2,1712700800,0.00604992
t2,1712787200,0.00935458
t2,1712873600,-0.00251489
t2,1712960000,0.00079014
t2,1713046400,0.00713718
t2,1713132800,-0.00610003
t2,1713219200,-0.00621039
t2,1713305600,-0.01573109
t2,1713392000,-0.00909823
t2,1713478400,-0.01582385
t2,1713564800,0.01004051
t2,1713651200,0.00399792
t2,1713737600,0.01272904
t2,1713824000,0.00782935
t2,1713910400,-0.00252246
t2,1713996800,0.01025315
t2,1714083200,-0.00039676
t2,1714169600,-0.00605930
t2,1714256000,0.00061747
t2,1714342400,0.00529705
t2,1714428800,0.00409401
t2,1714515200,-0.01946433
t2,1714601600,0.00835902
t2,1714688000,-0.00289701
t2,1714774400,0.01093254
t2,1714860800,0.00344931
t2,1714947200,0.01208262
t2,1715033600,0.00074668
t2,1715120000,0.02017936
t2,1715206400,0.02143015
t2,1715292800,-0.00325061
t2,1715379200,-0.00315864
t2,1715465600,0.00363257
t2,1715552000,-0.01126206
t2,1715638400,0.00137774
t2,1715724800,-0.00798236
t2,1715811200,0.00589779
t2,1715897600,-0.00871368
t2,1715984000,-0.01066498
t2,1716070400,0.00326388
t2,1716156800,0.00211480
t2,1716243200,0.00202827
t2,1716329600,0.00079460
t2,1716416000,-0.00571873
t2,1716502400,0.00504702
t2,1716588800,-0.00031938
t2,1716675200,-0.00839986
t2,1716761600,-0.01207458
t2,1716848000,0.00640748
t2,1716934400,-0.00209492
t2,1717020800,-0.01251126
t2,1717107200,-0.00599895
t2,1717193600,0.01454864
t2,1717280000,-0.01576063
t2,1717366400,-0.00244922
t2,1717452800,0.00257870
t2,1717539200,0.00043552
t2,1717625600,0.00797497
t2,1717712000,-0.00258588
t2,1717798400,-0.00950525
t2,1717884800,0.01341737
t2,1717971200,0.00272184
t2,1718057600,0.01554679
t2,1718144000,-0.01148016
t2,1718230400,-0.00155947
t2,1718316800,-0.02007187
t2,1718403200,-0.00639025
t2,1718489600,-0.00354653
t2,1718576000,0.00361777
t2,1718662400,-0.00277253
t2,1718748800,-0.00719385
t2,1718835200,-0.01437470
t2,1718921600,-0.00199540
t2,1719008000,0.01714674
t2,1719094400,-0.00068513
t2,1719180800,0.01604060
t2,1719267200,-0.00885208
t2,1719353600,0.00444720
t2,1719440000,0.00649696
t2,1719526400,0.01495017
t2,1719612800,-0.00091919
t2,1719699200,0.00437944
t2,1719785600,0.00634708
t2,1719872000,-0.00095510
t2,1719958400,0.01800918
t2,1720044800,-0.01891222
t2,1720131200,-0.00795837
t2,1720217600,-0.01209268
t2,1720304000,-0.00852302
t2,1720390400,0.01905157
t2,1720476800,-0.01163990
t2,1720563200,-0.00060377
t2,1720649600,-0.00438822
t2,1720736000,0.00658872
t2,1720822400,0.00748503
t2,1720908800,-0.00391156
t2,1720995200,-0.00980848
t2,1721081600,0.00141877
t2,1721168000,-0.01170315
t2,1721254400,0.00779140
t2,1721340800,-0.00872453
t2,1721427200,-0.00479288
t2,1721513600,-0.00594307
t2,1721600000,0.00670456
t2,1721686400,0.01072167
t2,1721772800,0.02070647
t2,1721859200,0.01294241
t2,1721945600,-0.01605799
t2,1722032000,0.00125354
t2,1722118400,0.00323852
t2,1722204800,-0.00369026
t2,1722291200,-0.01511544
t2,1722377600,-0.00645978
t2,1722464000,-0.00322579
t2,1722550400,-0.00325850
t2,1722636800,-0.00796962
t2,1722723200,-0.01988041
t2,1722809600,-0.01117443
t2,1722896000,-0.01212866
t2,1722982400,-0.00562869
t2,1723068800,-0.01811025
t2,1723155200,-0.01032999
t2,1723241600,0.00008384
t2,1723328000,0.00867416
t2,1723414400,0.00573951
t2,1723500800,-0.00411644
t2,1723587200,-0.00410930
t2,1723673600,0.00957350
t2,1723760000,-0.00165590
t2,1723846400,-0.00283682
t2,1723932800,-0.00589320
t2,1724019200,0.01229087
t2,1724105600,0.00087206
t2,1724192000,0.01573678
t2,1724278400,-0.00358580
t2,1724364800,-0.00838774
t2,1724451200,0.01843193
t2,1724537600,-0.00194688
t2,1724624000,-0.01800505
t2,1724710400,-0.00648523
t2,1724796800,0.00547537
t2,1724883200,0.01188181
t2,1724969600,-0.00378733
t2,1725056000,0.02578566
t2,1725142400,-0.00925252
t2,1725228800,-0.01175460
t2,1725315200,-0.00409384
t2,1725401600,-0.00896815
t2,1725488000,0.00517670
t2,1725574400,-0.01385211
t2,1725660800,-0.00403436
t2,1725747200,-0.01895177
t2,1725833600,0.00114449
t3,1700000000,0.00256565
t3,1700086400,0.00747172
t3,1700172800,0.00389659
t3,1700259200,0.00487176
t3,1700345600,-0.00243707
t3,1700432000,0.00237855
t3,1700518400,-0.00280047
t3,1700604800,0.00133782
t3,1700691200,0.00085227
t3,1700777600,-0.01379367
t3,1700864000,-0.00088097
t3,1700950400,-0.00228349
t3,1701036800,-0.00697911
t3,1701123200,-0.01909002
t3,1701209600,-0.00890575
t3,1701296000,-0.00593652
t3,1701382400,-0.00649031
t3,1701468800,0.00075092
t3,1701555200,0.01764727
t3,1701641600,0.01887878
t3,1701728000,0.00891110
t3,1701814400,0.00430097
t3,1701900800,-0.01246014
t3,1701987200,0.00453522
t3,1702073600,-0.00487549
t3,1702160000,0.01159395
t3,1702246400,0.01488498
t3,1702332800,0.00552562
t3,1702419200,0.01272098
t3,1702505600,0.00679524
t3,1702592000,0.01340748
t3,1702678400,0.00345979
t3,1702764800,0.00880923
t3,1702851200,-0.00244009
t3,1702937600,-0.01569429
t3,1703024000,-0.00484261
t3,1703110400,0.01134913
t3,1703196800,-0.00528105
t3,1703283200,-0.00861632
t3,1703369600,-0.00479877
t3,1703456000,0.00487445
t3,1703542400,0.00890739
t3,1703628800,-0.00168261
t3,1703715200,0.01341683
t3,1703801600,-0.02120645
t3,1703888000,0.01005219
t3,1703974400,0.00195842
t3,1704060800,0.00473777
t3,1704147200,0.01003722
t3,1704233600,-0.00181147
t3,1704320000,-0.00369926
t3,1704406400,0.00127199
t3,1704492800,-0.00175017
t3,1704579200,0.03038807
t3,1704665600,-0.01026037
t3,1704752000,-0.00587594
t3,1704838400,0.00042968
t3,1704924800,0.00318078
t3,1705011200,0.00059677
t3,1705097600,0.00416795
t3,1705184000,0.00768398
t3,1705270400,0.01235138
t3,1705356800,-0.01421720
t3,1705443200,0.00296465
